product_id,brand,product_name,format,serving_size_g,serving_count,volume_g,price_usd,discount_pct,serving_price,key_ingredient,channel,url,date_collected,purchase_type
12,Laird Superfood,The Leveled Up Coffee Bundle,bundle,,60,793.8,35.0,22,0.5833,mushroom blend,amazon,https://www.amazon.com/dp/B0CM7SGZCX,2026-05-25,single
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,,453.6,24.0,0,,,own_site,https://lairdsuperfood.com/products/superfood-creamer-turmeric,2026-05-25,single
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,,453.6,19.2,20.0,,,own_site,https://lairdsuperfood.com/products/superfood-creamer-turmeric,2026-05-25,subscription
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,,226.8,14.0,0,,,own_site,https://lairdsuperfood.com/products/superfood-creamer-turmeric,2026-05-25,single
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,,226.8,11.2,20.0,,,own_site,https://lairdsuperfood.com/products/superfood-creamer-turmeric,2026-05-25,subscription
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,,1360.8,68.4,0,,,own_site,https://lairdsuperfood.com/products/superfood-creamer-turmeric,2026-05-25,single
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,,1360.8,54.72,20.0,,,own_site,https://lairdsuperfood.com/products/superfood-creamer-turmeric,2026-05-25,subscription
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,,907.2,53.2,0,,,own_site,https://lairdsuperfood.com/products/superfood-creamer-turmeric,2026-05-25,single
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,,907.2,42.56,20.0,,,own_site,https://lairdsuperfood.com/products/superfood-creamer-turmeric,2026-05-25,subscription
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,28,453.6,24.0,0.0,0.8571,,amazon,https://www.amazon.com/dp/B01N2B3DEG,2026-05-25,single
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,28,453.6,22.8,5.0,0.8143,,amazon,https://www.amazon.com/dp/B01N2B3DEG,2026-05-25,subscription
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,20,,14.0,0.0,0.7,,amazon,https://www.amazon.com/dp/B078GQMST2,2026-05-25,single
13,Laird Superfood,Turmeric Superfood Creamer®,creamer,,20,,13.3,5.0,0.665,,amazon,https://www.amazon.com/dp/B078GQMST2,2026-05-25,subscription
14,Laird Superfood,Unsweetened Protein Coffee 5.3oz,instant,,,150.3,19.0,0,,,own_site,https://lairdsuperfood.com/products/unsweetened-protein-coffee,2026-05-25,single
14,Laird Superfood,Unsweetened Protein Coffee 5.3oz,instant,,,150.3,15.2,20.0,,,own_site,https://lairdsuperfood.com/products/unsweetened-protein-coffee,2026-05-25,subscription
14,Laird Superfood,Unsweetened Protein Coffee 5.3oz,instant,,30,150.3,19.99,0.0,0.6663,,amazon,https://www.amazon.com/dp/B0G31163ST,2026-05-25,single
14,Laird Superfood,Unsweetened Protein Coffee 5.3oz,instant,,30,150.3,18.99,5.0,0.633,,amazon,https://www.amazon.com/dp/B0G31163ST,2026-05-25,subscription
15,Laird Superfood,Vanilla Protein Coffee 5.3oz,instant,,,150.3,19.0,0,,,own_site,https://lairdsuperfood.com/products/vanilla-protein-coffee,2026-05-25,single
15,Laird Superfood,Vanilla Protein Coffee 5.3oz,instant,,,150.3,15.2,20.0,,,own_site,https://lairdsuperfood.com/products/vanilla-protein-coffee,2026-05-25,subscription
15,Laird Superfood,Vanilla Protein Coffee 5.3oz,instant,,30,150.3,19.99,0.0,0.6663,,amazon,https://www.amazon.com/dp/B0G311SP7Q,2026-05-25,single
15,Laird Superfood,Vanilla Protein Coffee 5.3oz,instant,,30,150.3,18.99,5.0,0.633,,amazon,https://www.amazon.com/dp/B0G311SP7Q,2026-05-25,subscription
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,,453.6,27.0,0,,mushroom,own_site,https://lairdsuperfood.com/products/vanilla-superfood-creamer,2026-05-25,single
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,,453.6,21.6,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/vanilla-superfood-creamer,2026-05-25,subscription
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,,226.8,17.0,0,,mushroom,own_site,https://lairdsuperfood.com/products/vanilla-superfood-creamer,2026-05-25,single
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,,226.8,13.6,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/vanilla-superfood-creamer,2026-05-25,subscription
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,,1360.8,76.95,0,,mushroom,own_site,https://lairdsuperfood.com/products/vanilla-superfood-creamer,2026-05-25,single
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,,1360.8,61.56,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/vanilla-superfood-creamer,2026-05-25,subscription
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,,907.2,64.6,0,,mushroom,own_site,https://lairdsuperfood.com/products/vanilla-superfood-creamer,2026-05-25,single
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,,907.2,51.68,20.0,,mushroom,own_site,https://lairdsuperfood.com/products/vanilla-superfood-creamer,2026-05-25,subscription
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,35,226.8,17.0,0.0,0.4857,,amazon,https://www.amazon.com/dp/B07X32DZZS,2026-05-25,single
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,35,226.8,16.15,5.0,0.4614,,amazon,https://www.amazon.com/dp/B07X32DZZS,2026-05-25,subscription
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,20,226.8,7.07,26,0.3535,,amazon,https://www.amazon.com/dp/B0DKTSH7F2,2026-05-25,single
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,38,226.8,19.0,0.0,0.5,,amazon,https://www.amazon.com/dp/B0F44GWLS7,2026-05-25,single
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,38,226.8,18.05,5.0,0.475,,amazon,https://www.amazon.com/dp/B0F44GWLS7,2026-05-25,subscription
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,30,453.6,27.0,0.0,0.9,,amazon,https://www.amazon.com/dp/B08QNK3BNJ,2026-05-25,single
16,Laird Superfood,Vanilla Superfood Creamer®,creamer,,30,453.6,25.65,5.0,0.855,,amazon,https://www.amazon.com/dp/B08QNK3BNJ,2026-05-25,subscription
